UID,ALL_AgeOfOldestAccount,ALL_SumCurrentOutstandingBalExcMtg,ALL_WorstPaymentStatusActiveAccounts
8526280,117,16172.0,0
8527708,112,3897.0,7
8528887,88,12812.0,7
8529655,148,28221.0,0
8531152,229,9330.0,0
8534359,159,18013.0,0
8534592,65,17569.0,0
8535655,218,20272.0,0
8537226,169,10388.0,0
8537893,80,1235.0,7
8538345,321,10948.0,0
8538354,229,18548.0,0
8539513,191,3116.0,0
8541901,16,894.0,0
8542744,201,24230.0,7
8542911,74,0.0,0
8544333,174,21084.0,0
8550438,25,12.0,0
8550781,165,127.0,0
8552075,73,1512.0,7
8554446,169,24791.0,0
8554715,129,18837.0,7
8557138,168,53192.0,0
8557598,154,14659.0,0
8558373,88,1002.0,6
8560202,119,7489.0,0
8561147,307,32058.0,1
8561276,87,10147.0,0
8564602,104,36327.0,0
8565171,240,57.0,0
8566415,100,0.0,0
8567498,133,0.0,0
8570203,334,39240.0,0
8570407,203,7593.0,0
8571250,320,3539.0,0
8573547,332,17431.0,0
8576230,147,5117.0,7
8576467,266,16636.0,0
8578571,311,1165.0,0
8579426,196,15327.0,0
8580382,151,19711.0,0
8581702,114,0.0,0
8583257,149,5342.0,7
8583659,66,11231.0,0
8584290,306,10719.0,7
8585305,338,77189.0,0
8587263,126,8519.0,0
8587681,163,7649.0,7
8588499,140,20621.0,0
8589334,164,4130.0,0
8589493,176,23211.0,0
8590154,52,4557.0,0
8590690,71,353.0,7
8592438,220,11619.0,7
8593203,183,8908.0,7
8595454,166,0.0,0
8595830,140,42749.0,0
8596296,198,1296.0,0
8597980,101,0.0,0
8599337,172,56002.0,0
8602928,77,243.0,0
8603263,72,13825.0,0
8604068,146,15968.0,0
8605383,103,3119.0,7
8605686,250,15369.0,0
8606322,153,29006.0,0
8606710,269,11891.0,0
8607337,306,8000.0,0
8611346,25,0.0,0
8611438,136,3255.0,7
8611670,217,46529.0,0
8612204,61,0.0,0
8613490,164,518.0,0
8613627,90,812.0,7
8613934,400,7949.0,0
8617618,115,20854.0,0
8617704,239,31130.0,7
8619512,58,13455.0,1
8619951,241,14726.0,0
8621500,130,10277.0,4
8622422,41,43.0,0
8626672,280,7907.0,0
8627151,300,33732.0,0
8628167,136,15936.0,0
8628374,290,13042.0,0
8628580,150,12151.0,0
8629377,139,14561.0,0
8630592,81,4415.0,0
8630861,125,1558.0,0
8632598,103,12792.0,0
8632650,125,12059.0,0
8634612,103,9383.0,7
8635559,196,12048.0,7
8636427,83,564.0,0
8640299,150,9308.0,0
8641015,75,2970.0,7
8644518,230,1206.0,0
8645015,206,43.0,0
8646178,199,2103.0,0
8646675,-1,,
8647108,106,24471.0,7
8648003,150,5387.0,7
8650578,235,13719.0,0
8650767,97,2707.0,7
8651582,-1,,
8652465,493,2120.0,0
8653821,133,3730.0,7
8654561,181,2325.0,7
8655247,45,518.0,7
8657647,250,3105.0,0
8657840,104,17540.0,7
8658222,32,12256.0,7
8658710,541,3751.0,0
8659397,475,4165.0,7
8661296,178,6002.0,7
8662543,89,21989.0,0
8663428,-1,,
8663723,201,14006.0,0
8665193,269,17160.0,7
8665310,234,16573.0,0
8666120,102,5022.0,7
8670467,81,3766.0,7
8670926,276,23074.0,0
8671491,316,22913.0,0
8673759,87,2337.0,7
8673890,175,4122.0,0
8676239,76,20992.0,7
8676526,135,5596.0,7
8676597,234,38013.0,0
8677197,200,14107.0,7
8677360,119,5031.0,6
8677514,168,21496.0,0
8680813,67,3249.0,0
8681053,164,10968.0,0
8681658,160,15337.0,0
8686332,223,14851.0,0
8687722,236,10950.0,7
8688730,169,72950.0,0
8689382,167,5653.0,7
8689984,229,24762.0,0
8690065,10,542.0,0
8690221,251,34437.0,0
8690927,228,3225.0,0
8691340,140,8860.0,7
8691846,211,10959.0,7
8698379,179,4128.0,0
8698398,131,14878.0,0
8699218,220,7407.0,0
8701263,199,4808.0,7
8701424,127,890.0,0
8702462,75,8601.0,0
8702662,179,19297.0,0
8702700,219,22015.0,0
8704599,212,6141.0,0
8706240,267,12785.0,7
8707248,121,20854.0,0
8707293,231,38163.0,0
8707643,259,26860.0,1
8708070,258,20834.0,0
8708271,167,56797.0,0
8709690,112,0.0,0
8711489,-1,,
8712184,185,17255.0,0
8712803,157,1767.0,0
8713154,51,4787.0,7
8713456,118,7612.0,7
8713564,136,14015.0,7
8716188,390,34759.0,0
8716809,122,4149.0,0
8716922,265,28602.0,7
8717344,114,32213.0,0
8718738,682,46910.0,0
8718920,107,13624.0,0
8719659,139,7065.0,7
8721667,72,1626.0,0
8722307,216,812.0,7
8722873,87,5851.0,7
8723431,46,9258.0,7
8724165,246,47419.0,1
8724603,90,5120.0,1
8725331,93,13819.0,0
8725515,27,0.0,0
8727217,240,13799.0,0
8727404,235,10332.0,0
8727983,85,10401.0,0
8728523,55,7190.0,0
8728670,190,70034.0,0
8729447,161,1946.0,7
8730523,163,2634.0,0
8731773,225,18263.0,0
8733931,231,30885.0,0
8734725,184,23277.0,0
8734959,57,6786.0,2
8735941,185,664.0,0
8737448,164,30835.0,1
8738057,81,2747.0,0
8738379,134,12772.0,0
8739478,97,12515.0,4
8739609,290,25017.0,0
8739738,271,17854.0,7
8739813,75,1054.0,7
8744516,211,25887.0,0
8745116,134,11976.0,0
8748198,171,8278.0,0
8749116,237,22938.0,0
8749302,100,0.0,0
8750044,262,8903.0,6
8750495,141,185.0,0
8752057,208,18204.0,2
8752484,169,180.0,0
8755585,52,85.0,0
8756859,110,31377.0,7
8758563,111,10669.0,7
8758786,39,5868.0,0
8759394,169,7634.0,0
8761860,110,13862.0,0
8765642,264,27858.0,0
8766842,50,1669.0,7
8768254,117,8509.0,0
8768308,144,737.0,3
8768350,152,444.0,0
8768469,275,2204.0,7
8768833,119,13647.0,0
8769663,110,6209.0,7
8771042,172,9438.0,0
8772782,301,30627.0,0
8777943,187,8784.0,7
8778988,364,6459.0,7
8780790,139,2601.0,0
8781174,165,20361.0,7
8782150,355,12256.0,0
8782416,74,18829.0,7
8782546,289,30305.0,0
8784524,126,4573.0,7
8787379,78,1982.0,7
8791198,167,15368.0,0
8794971,145,6786.0,0
8794979,276,34294.0,0
8795197,161,1090.0,0
8796787,297,2086.0,0
8799192,137,1982.0,0
8801255,487,694.0,0
8802087,259,5302.0,0
8802206,247,41227.0,0
8803608,123,14596.0,0
8806689,88,2055.0,0
8806918,92,3533.0,6
8807017,58,2521.0,6
8808571,75,4970.0,0
8809174,247,4809.0,0
8811739,172,10074.0,2
8812570,11,0.0,0
8813053,74,5558.0,0
8814592,254,0.0,0
8815452,116,5852.0,7
8819008,98,19275.0,0
8819328,148,20365.0,0
8820036,97,1326.0,7
8820499,216,21370.0,0
8822323,126,37.0,0
8822597,205,19837.0,0
8822891,187,560.0,0
8824089,129,4019.0,7
8824368,118,8321.0,0
8824550,231,10243.0,0
8827867,77,17416.0,0
8829108,84,0.0,0
8830058,139,414.0,0
8830873,250,1201.0,0
8832949,285,28305.0,0
8835566,242,16569.0,0
8835816,179,15527.0,0
8840374,142,224.0,0
8840642,127,76.0,0
8841812,159,2651.0,7
8843194,82,12354.0,0
8848367,160,3316.0,0
8848473,157,20252.0,0
8850828,153,19513.0,0
8851905,242,49186.0,0
8852358,168,14064.0,0
8852436,163,14353.0,0
8853571,279,11779.0,7
8854421,177,3733.0,7
8855062,269,15028.0,0
8855328,247,6636.0,0
8856755,366,10137.0,0
8856915,82,23795.0,7
8859698,142,656.0,7
8860216,74,617.0,7
8861016,226,1837.0,7
8861238,101,10840.0,7
8862005,256,6480.0,7
8862475,136,8888.0,7
8862576,301,20671.0,0
8863972,126,2521.0,7
8865527,182,2816.0,7
8867628,359,56705.0,0
8868140,189,15069.0,0
8868359,185,4795.0,7
8869171,138,2959.0,7
8869733,160,797.0,7
8870380,196,37046.0,0
8870412,71,934.0,7
8870529,140,14292.0,0
8872151,489,2525.0,0
8872285,83,2176.0,7
8874726,104,2680.0,7
8875024,116,1176.0,7
8875138,12,9398.0,0
8877523,21,0.0,0
8877637,229,582.0,0
8878287,47,2177.0,7
8887382,82,16052.0,7
8888127,239,15933.0,7
8890291,138,52165.0,0
8891004,102,11854.0,0
8891187,302,26250.0,0
8892370,216,7768.0,7
8893679,272,35207.0,7
8893703,15,1130.0,0
8896313,377,13039.0,7
8896727,125,835.0,7
8901892,51,16040.0,7
8902307,193,2073.0,7
8903191,164,20617.0,0
8903954,184,15991.0,0
8905265,49,5394.0,0
8906357,239,14831.0,0
8907333,216,848.0,0
8908345,47,6679.0,1
8909230,87,4757.0,0
8909428,197,27926.0,7
8910446,220,20020.0,0
8910797,-1,,
8913008,96,4793.0,0
8913611,90,2412.0,0
8917280,144,4887.0,7
8920068,99,1229.0,7
8921982,163,1263.0,0
8922384,194,1388.0,0
8923367,39,794.0,0
8923883,117,4166.0,0
8923951,184,2462.0,5
8924034,147,20959.0,7
8927145,266,9647.0,0
8928043,21,0.0,0
8929630,150,19776.0,0
8929909,141,22576.0,0
8930284,134,22511.0,0
8931482,124,9044.0,0
8931685,310,3606.0,7
8936461,370,2484.0,7
8937128,154,2667.0,7
8939332,190,14275.0,7
8947234,152,61379.0,0
8947658,60,0.0,0
8951133,218,7465.0,7
8951217,279,20028.0,0
8951293,159,26516.0,0
8952178,74,3848.0,0
8953401,176,2814.0,0
8956288,386,2189.0,0
8957403,169,37237.0,0
8957958,278,29871.0,0
8959857,116,2477.0,7
8960056,181,19835.0,0
8964383,172,2243.0,7
8964645,233,22931.0,0
8965929,384,7242.0,7
8972111,251,753.0,7
8973036,488,0.0,0
8973603,258,1563.0,0
8974703,55,1492.0,7
8975952,122,1872.0,0
8977739,193,5319.0,7
8981939,74,5698.0,7
8982265,326,4600.0,0
8982902,201,36481.0,0
8984116,396,33781.0,0
8984560,217,28682.0,0
8984682,106,15074.0,7
8986194,171,195.0,0
8988687,163,8751.0,7
8989943,173,6714.0,0
8990002,28,458.0,0
8990241,141,7501.0,0
8990535,248,7214.0,0
8994415,213,13282.0,0
8994538,74,164.0,0
8994767,89,1352.0,7
8995138,114,33634.0,0
8995320,-1,,
8997517,208,5588.0,7
8998755,265,27374.0,0
8999963,219,7108.0,0
9000379,125,1530.0,7
9000789,158,27206.0,0
9001087,123,3199.0,1
9001184,25,0.0,0
9001602,122,25927.0,0
9003334,134,11032.0,0
9003400,88,1277.0,7
9004317,211,24101.0,0
9005678,13,338.0,0
9007240,387,8341.0,0
9010576,113,21168.0,7
9012180,329,15843.0,0
9012545,295,7557.0,0
9013310,135,4368.0,0
9015710,148,26717.0,0
9017086,93,18641.0,0
9017626,371,24535.0,0
9018072,22,2257.0,0
9020131,-1,,
9021028,767,36631.0,0
9021511,398,23761.0,7
9022584,185,39360.0,0
9023957,148,6473.0,7
9026048,145,5032.0,7
9026485,148,16962.0,7
9027900,317,45381.0,0
9028407,241,82258.0,0
9030146,74,18953.0,0
9030238,101,5846.0,0
9030601,91,3996.0,3
9032914,322,32.0,3
9033014,79,4639.0,0
9034005,246,14601.0,0
9034626,177,18347.0,0
9034655,186,6273.0,7
9035922,186,2833.0,7
9036237,229,6527.0,7
9036562,58,2962.0,0
9037482,138,12397.0,0
9038549,220,24044.0,0
9038992,148,10220.0,0
9039388,226,20555.0,0
9039885,138,2100.0,0
9039962,182,5623.0,7
9042451,159,19064.0,0
9042653,77,6858.0,0
9042887,91,198.0,0
9043525,13,653.0,0
9045012,187,16094.0,0
9046740,240,15391.0,0
9047093,76,2266.0,0
9047525,147,13345.0,0
9047918,767,1726.0,0
9048341,56,196.0,0
9051807,131,1916.0,7
9052522,241,81463.0,0
9052577,240,15561.0,0
9052767,273,16348.0,0
9056785,171,12812.0,0
9058673,103,0.0,0
9060004,194,4069.0,0
9061042,96,20428.0,1
9061913,215,15779.0,7
9062759,16,304.0,7
9063941,159,12738.0,0
9064063,116,1723.0,0
9064689,-1,,
9064932,20,2516.0,0
9065971,116,4902.0,0
9066381,27,261.0,0
9066837,242,23223.0,0
9067206,168,7620.0,7
9069255,48,7353.0,0
9069458,177,2892.0,7
9069483,212,16922.0,0
9071229,180,48428.0,7
9071470,301,10964.0,0
9072673,80,5625.0,0
9074977,236,8143.0,0
9077743,119,6804.0,0
9077950,180,22598.0,0
9079435,153,3110.0,7
9079819,139,4121.0,0
9081022,158,3526.0,7
9081036,90,1558.0,0
9081417,106,6577.0,7
9082375,24,0.0,0
9082471,443,38574.0,0
9086001,56,3436.0,0
9086148,247,9601.0,7
9087562,231,5327.0,7
9088716,58,16301.0,0
9089714,50,28150.0,0
9089905,200,881.0,7
9093677,242,34579.0,0
9094069,197,59804.0,0
9094422,74,34751.0,7
9098711,143,13993.0,7
9099120,203,15986.0,0
9099285,216,22745.0,0
9100620,98,17546.0,7
9100665,209,16157.0,0
9100686,178,27396.0,0
9100910,135,52.0,0
9101851,256,19434.0,0
9102255,219,17344.0,0
9102278,36,763.0,7
9103387,139,9856.0,7
9103393,255,13093.0,0
9103457,161,22881.0,0
9104187,181,55157.0,0
9108226,136,31410.0,0
9109308,165,6295.0,0
9110144,-1,,
9110642,183,1509.0,0
9110919,124,11071.0,7
9111249,292,6663.0,0
9112031,301,3010.0,7
9112050,182,14654.0,1
9112273,62,5657.0,0
9112939,173,1891.0,7
9114049,299,15698.0,0
9120853,344,15804.0,0
9121087,180,35637.0,0
9121492,119,20673.0,0
9121739,105,12013.0,0
9122844,367,291.0,0
9124338,252,22035.0,0
9124934,361,11321.0,0
9125108,64,4748.0,0
9125160,396,1000.0,0
9125290,97,13159.0,0
9125674,151,14831.0,7
9127717,209,14554.0,0
9127974,236,6243.0,7
9128924,150,17236.0,7
9129685,141,22968.0,7
9129935,95,4727.0,7
9130830,124,4463.0,7
9130842,196,7827.0,7
9131266,176,26336.0,0
9131292,110,6829.0,0
9131531,212,5919.0,0
9131794,246,39808.0,7
9132556,160,1769.0,0
9133865,24,1665.0,0
9133917,122,6702.0,0
9134832,226,0.0,0
9134889,45,3.0,0
9136565,183,2759.0,0
9140828,201,14739.0,0
9141691,101,2627.0,0
9142453,245,19219.0,0
9142847,110,7725.0,0
9143595,276,10809.0,0
9143729,109,2309.0,0
9144170,149,2899.0,7
9144538,25,20386.0,0
9145739,58,3265.0,0
9145947,372,21582.0,0
9146503,336,55112.0,0
9146930,241,2502.0,0
9148463,237,19797.0,7
9152357,101,6672.0,7
9153562,82,4944.0,0
9154000,40,1180.0,7
9154305,85,0.0,0
9155656,33,10665.0,0
9157403,351,16731.0,0
9157824,247,30449.0,0
9157985,263,32335.0,0
9158605,102,3230.0,0
9160633,81,2903.0,7
9160746,121,14404.0,0
9162559,194,2892.0,0
9162685,18,316.0,0
9165002,210,9360.0,0
9165587,373,13277.0,7
9165847,187,9967.0,0
9166414,197,59078.0,0
9166722,181,58202.0,0
9167605,91,23906.0,7
9168674,70,3877.0,0
9170030,86,0.0,0
9170915,100,6563.0,0
9171857,166,19438.0,0
9174051,45,776.0,0
9178734,227,240.0,0
9179804,207,2045.0,0
9179832,228,23680.0,0
9181634,103,234.0,0
9181788,206,1291.0,0
9182401,254,10989.0,0
9183088,247,7277.0,0
9183905,157,9550.0,0
9184807,177,5325.0,0
9184931,163,14353.0,0
9185456,266,65423.0,0
9186626,193,34870.0,7
9189752,146,11309.0,7
9192414,303,10954.0,0
9194729,13,1844.0,0
9195086,118,5272.0,0
9195849,125,10571.0,0
9195968,117,0.0,0
9196778,196,8717.0,0
9197372,107,442.0,0
9198151,61,14801.0,7
9198318,190,60155.0,0
9199103,280,7696.0,0
9201060,148,13664.0,0
9201093,79,195.0,7
9201861,99,13344.0,0
9202736,231,11213.0,0
9202993,226,3172.0,7
9204121,143,11246.0,0
9206909,158,192.0,0
9207451,253,22246.0,0
9208790,220,7724.0,0
9211343,159,2073.0,7
9215692,332,60120.0,0
9216539,373,40877.0,0
9218680,113,40745.0,0
9224796,99,9467.0,0
9224834,308,66.0,0
9225959,125,2504.0,0
9227770,-1,,
9227979,124,8896.0,7
9228178,210,2910.0,7
9229042,136,59.0,0
9229264,230,20542.0,0
9229304,188,6050.0,0
9230294,69,18214.0,0
9231320,135,3054.0,7
9231474,225,4078.0,7
9231656,206,0.0,0
9233788,342,1560.0,0
9236307,295,14370.0,0
9236592,272,26574.0,0
9236825,95,1773.0,7
9237209,87,4706.0,0
9237780,246,255.0,0
9239643,70,2599.0,0
9241108,209,34700.0,7
9242831,75,1721.0,0
9244865,89,44.0,0
9247426,76,266.0,0
9247897,188,22752.0,0
9249765,91,5445.0,7
9250687,170,24848.0,0
9251694,177,11344.0,0
9251787,230,26338.0,0
9252676,162,368.0,0
9253053,261,17644.0,0
9254007,443,615.0,0
9254081,209,36000.0,0
9254628,160,11932.0,0
9255732,55,1812.0,0
9258737,135,229.0,0
9260727,57,0.0,0
9261454,104,14481.0,1
9264424,224,4110.0,7
9264673,231,0.0,0
9264831,140,5072.0,0
9267134,74,416.0,0
9268838,140,12561.0,0
9269037,136,3406.0,7
9269408,53,4776.0,0
9270392,234,58.0,0
9270684,258,4552.0,7
9272615,190,66446.0,0
9273256,180,30701.0,0
9273370,51,3993.0,7
9274526,135,11806.0,0
9275412,32,0.0,0
9276838,309,10389.0,0
9277715,144,38555.0,0
9278791,99,9321.0,0
9280036,130,2265.0,0
9280526,202,686.0,0
9280881,268,29261.0,0
9281694,15,1346.0,0
9281982,281,13077.0,0
9282427,79,6546.0,0
9282967,200,417.0,0
9283705,83,9216.0,7
9286310,20,223.0,0
9286571,98,33349.0,0
9287015,229,15356.0,0
9287372,87,2158.0,7
9290128,199,4305.0,7
9290503,33,3771.0,0
9290725,208,19710.0,0
9291686,365,17811.0,0
9291869,179,402.0,0
9292443,115,20718.0,7
9293934,111,13854.0,7
9294701,76,26988.0,0
9296536,66,5326.0,0
9298041,141,45677.0,7
9298673,145,1154.0,0
9298997,-1,,
9299454,119,426.0,0
9301155,404,230.0,0
9301714,256,8304.0,7
9302653,124,11801.0,7
9303466,85,21212.0,0
9303739,266,30986.0,0
9304492,131,13268.0,7
9304756,683,22084.0,0
9305483,163,27358.0,0
9305833,66,6531.0,0
9306005,238,130.0,0
9306239,100,15332.0,0
9308254,126,9599.0,0
9309205,158,2222.0,0
9309449,168,1781.0,7
9310842,221,409.0,0
9311318,224,64072.0,0
9312399,164,67377.0,0
9313219,-1,,
9313460,158,9754.0,0
9313651,184,3090.0,7
9317333,192,43147.0,0
9319645,301,17381.0,7
9320158,154,6803.0,0
9320924,375,6083.0,0
9322672,167,977.0,0
9322828,60,236.0,7
9325295,105,9593.0,0
9326953,96,0.0,0
9327141,289,53409.0,0
9327487,128,7862.0,0
9328049,142,60219.0,1
9329846,767,8918.0,7
9329870,260,22223.0,0
9330087,288,16770.0,0
9331049,84,3052.0,0
9331190,184,5818.0,7
9331700,141,16581.0,0
9333579,205,18665.0,0
9343420,103,404.0,0
9344126,43,687.0,0
9344258,68,1780.0,0
9345345,232,13576.0,0
9346221,150,15936.0,0
9346495,101,15925.0,7
9347616,148,30150.0,0
9347794,183,14984.0,0
9349276,61,0.0,0
9350824,124,13542.0,0
9351087,30,169.0,0
9352166,124,8899.0,0
9352343,273,19448.0,0
9354030,333,12387.0,7
9355161,74,16093.0,0
9356415,206,39603.0,0
9356441,232,299.0,0
9356678,162,0.0,0
9357127,101,800.0,7
9357434,-1,,
9357550,360,23925.0,7
9357674,138,1056.0,7
9357758,158,17420.0,0
9357987,292,6653.0,0
9358251,95,0.0,0
9359872,163,6798.0,7
9360010,148,37597.0,0
9360032,205,23155.0,7
9360248,65,3903.0,0
9361160,97,15935.0,7
9361174,150,26401.0,0
9363229,62,3497.0,2
9363867,84,2446.0,0
9367058,169,17488.0,0
9368977,156,5065.0,7
9369459,242,11946.0,0
9370856,152,2394.0,0
9371663,111,16442.0,0
9374239,103,10715.0,7
9374681,81,11647.0,7
9375435,50,1015.0,7
9376167,332,21495.0,0
9376500,199,1261.0,0
9376743,164,50625.0,0
9376865,293,33982.0,0
9376964,173,3034.0,7
9378340,232,55796.0,0
9378460,162,4064.0,0
9379779,123,8213.0,0
9382156,94,54371.0,0
9382221,154,36951.0,7
9383167,19,297.0,0
9384042,113,27169.0,0
9386006,330,7531.0,0
9386733,118,24399.0,7
9387654,144,7472.0,7
9387685,279,439.0,0
9387769,174,13996.0,7
9388642,91,8847.0,0
9389465,63,0.0,0
9389541,111,15316.0,0
9390802,102,5026.0,0
9391502,92,11022.0,7
9392223,135,7092.0,0
9392742,147,24526.0,7
9393992,49,17942.0,0
9394382,268,21219.0,0
9395252,196,1833.0,7
9395302,118,7534.0,7
9397478,147,9159.0,7
9397771,256,21402.0,0
9398338,128,29503.0,0
9398489,122,12818.0,0
9399379,290,55270.0,0
9399877,243,2668.0,7
9400460,101,2499.0,0
9404018,84,7000.0,7
9404882,329,957.0,0
9406687,225,16203.0,0
9408380,184,17192.0,0
9408412,73,151.0,0
9410043,124,27453.0,0
9410087,54,10287.0,7
9412785,116,5436.0,0
9413847,298,2151.0,0
9415740,136,2719.0,7
9417276,80,37342.0,7
9418662,96,1948.0,7
9420589,319,26166.0,7
9420836,46,3778.0,7
9420979,410,22839.0,0
9425348,158,3517.0,7
9425802,145,15379.0,0
9425915,78,4854.0,0
9426284,38,70.0,0
9428305,90,1664.0,0
9428527,38,0.0,0
9428715,162,9705.0,0
9430446,100,3993.0,0
9431104,97,9306.0,7
9431311,200,9116.0,0
9431328,61,959.0,7
9431621,143,9597.0,0
9432529,190,0.0,0
9434992,178,1431.0,0
9435098,386,4559.0,7
9435489,150,6819.0,0
9435506,94,0.0,0
9437449,164,7311.0,7
9438550,375,2035.0,0
9438858,62,85.0,0
9438979,123,22894.0,0
9440237,111,16796.0,7
9440247,192,54.0,0
9440338,146,32348.0,0
9441517,216,19542.0,2
9443629,167,1123.0,7
9444378,162,3332.0,0
9444881,259,29181.0,0
9447650,299,25826.0,0
9448462,162,6306.0,0
9449459,231,7330.0,7
9450139,123,3493.0,0
9451376,286,14461.0,7
9451525,171,279.0,0
9455580,97,2422.0,7
9455635,205,42284.0,0
9457506,368,23638.0,0
9457583,142,20618.0,0
9459442,179,8177.0,0
9460313,88,2621.0,7
9460630,171,22005.0,0
9460888,177,513.0,0
9464459,255,47512.0,0
9465681,87,14591.0,7
9465892,767,7148.0,7
9467324,15,791.0,7
9467813,65,18484.0,0
9467875,106,0.0,0
9468237,252,41439.0,0
9469166,228,129.0,0
9469544,268,1760.0,7
9469624,187,5467.0,0
9470664,147,0.0,0
9471479,240,3120.0,7
9472820,67,0.0,0
9473363,69,1258.0,0
9475591,61,14426.0,3
9475747,74,0.0,0
9479743,161,24491.0,0
9480186,203,11680.0,0
9480764,103,9165.0,0
9480776,172,10266.0,0
9481434,158,13371.0,0
9481952,152,0.0,0
9485234,303,10811.0,7
9485620,163,486.0,0
9486283,44,1392.0,7
9487496,86,9256.0,0
9488337,68,2937.0,0
9492182,219,8453.0,0
9494168,78,13646.0,0
9494396,94,13694.0,7
9494690,132,11716.0,0
9495491,210,0.0,0
9496797,232,15565.0,6
9497184,145,2838.0,7
9499620,231,19350.0,0
9499857,64,16645.0,0
9499974,129,2639.0,0
9500269,121,19008.0,0
9500686,131,20056.0,0
9500888,9,1307.0,0
9501568,62,6533.0,7
9504102,199,12520.0,0
9505390,93,928.0,7
9506114,134,7221.0,7
9508609,161,66176.0,0
9510369,107,0.0,0
9510834,155,790.0,0
9511553,166,3463.0,0
9512246,188,10235.0,0
9514758,192,3704.0,7
9515110,88,11948.0,0
9515273,267,12986.0,7
9516121,94,7765.0,5
9517336,86,779.0,0
9518020,133,9416.0,0
9519038,230,3622.0,0
9519419,67,989.0,0
9520065,232,21069.0,0
9523866,143,719.0,0
9524292,114,1966.0,7
9524552,201,30184.0,0
9527181,151,17334.0,0
9527892,123,0.0,0
9527983,224,40219.0,0
9528057,31,4331.0,7
9530705,37,6490.0,7
9531012,75,3796.0,7
9531086,140,727.0,7
9532005,217,12009.0,7
9533467,184,13363.0,0
9535555,143,743.0,7
9536501,144,148577.0,0
9537180,65,173.0,0
9537361,265,844.0,0
9540932,130,4473.0,0
9541169,209,3363.0,0
9544280,152,21186.0,1
9546437,183,7973.0,7
9546612,46,1795.0,0
9546650,102,1068.0,0
9548527,181,69.0,0
9554975,38,0.0,0
9555217,226,18018.0,7
9555441,234,47207.0,0
9555765,155,6361.0,7
9556254,89,11674.0,7
9557223,196,28098.0,0
9558437,103,15770.0,0
9558587,86,8723.0,7
9559124,89,0.0,0
9559140,117,15283.0,0
9559341,3,0.0,0
9561205,443,510.0,0
9564612,27,1103.0,0
9564687,89,18464.0,0
9565809,292,38986.0,0
9567053,174,28728.0,0
9570179,199,3538.0,0
9571593,66,4100.0,0
9571843,74,6347.0,7
9572063,271,15712.0,0
9572995,210,10659.0,6
9573581,108,10033.0,0
9574022,99,17783.0,7
9575172,237,24449.0,0
9575789,94,22285.0,0
9576126,260,11099.0,0
9577209,291,1393.0,0
9577429,65,1708.0,0
9579178,102,219.0,0
9580465,231,17303.0,0
9581280,197,45591.0,0
9581634,214,17446.0,0
9581696,248,5395.0,7
9581814,195,164192.0,0
9583286,144,6044.0,7
9584383,194,27052.0,7
9586463,115,10146.0,0
9586952,33,326.0,0
9587287,172,414.0,1
9588069,95,7293.0,7
9589721,157,39292.0,2
9591200,197,1223.0,7
9591939,295,15899.0,0
9592881,214,15445.0,7
9593233,22,0.0,0
9595057,268,22148.0,0
9595146,282,784.0,0
9596372,213,9226.0,0
9597021,132,0.0,0
9599183,221,371.0,7
9600372,145,2326.0,0
9601806,343,11581.0,0
9605708,67,1059.0,0
9606092,123,5371.0,0
9606264,164,8274.0,0
9608012,285,3053.0,0
9609262,100,12213.0,0
9610935,141,1665.0,0
9610940,97,13775.0,0
9611477,233,1969.0,0
9613261,143,15808.0,0
9613303,229,15382.0,0
9614728,83,0.0,0
9614741,140,9830.0,3
9614798,78,6324.0,7
9615811,73,378.0,0
9618214,220,17259.0,0
9618597,149,34558.0,7
9618668,177,6035.0,0
9621041,407,18922.0,7
9621904,184,10782.0,1
9623608,254,9888.0,7
9624171,254,12170.0,0
9624306,299,9081.0,7
9624782,243,20375.0,7
9625839,107,1123.0,7
9626278,222,3695.0,7
9626345,87,3597.0,0
9626748,145,4250.0,0
9627572,286,44927.0,0
9627788,96,6337.0,7
9628936,81,5118.0,0
9629539,269,0.0,0
9629564,162,30672.0,0
9630107,191,14135.0,0
9630705,55,9468.0,0
9632537,218,0.0,0
9632975,1,0.0,0
9633121,160,9713.0,7
9633388,263,20027.0,0
9635912,121,19260.0,0
9638201,100,5986.0,7
9638903,165,26712.0,0
9640073,269,29691.0,0
9640346,156,16409.0,0
9640538,105,3423.0,0
9640848,31,426.0,0
9641211,116,1524.0,7
9642244,117,425.0,0
9642772,198,14341.0,0
9642823,101,8429.0,0
9643073,113,5385.0,0
9645074,261,20937.0,0
9648520,183,12015.0,7
9650746,135,1969.0,0
9651279,256,25752.0,0
9652145,264,23615.0,0
9652844,307,2316.0,0
9653593,135,44968.0,7
9654471,359,4112.0,0
9655245,95,16883.0,0
9656257,200,14916.0,0
9656802,126,31964.0,7
9661084,337,11178.0,0
9662564,135,14039.0,0
9662980,74,3180.0,3
9664852,205,2367.0,7
9665648,66,0.0,0
9665696,300,0.0,0
9667288,150,42777.0,0
9668050,265,4026.0,0
